Date,Username,Feature,Sessions,Time spent,Average time spent
08/11/2021,shartman,Reporting,16,33,2.0625
08/11/2021,slarson,Account Managment,17,19,1.117647059
08/11/2021,aortega,Saga Creation,17,33,1.941176471
08/11/2021,bwise,Roadmap,13,42,3.230769231
08/11/2021,dbenton,Automation,17,1,0.058823529
09/11/2021,acox,Reporting,17,20,1.176470588
09/11/2021,zmack,Account Managment,17,22,1.294117647
09/11/2021,twright,Roadmap,15,55,3.666666667
09/11/2021,chenson,Saga Creation,15,23,1.533333333
09/11/2021,rconway,Task Creation,15,24,1.6
09/11/2021,mstephens,Automation,15,6,0.4
10/11/2021,shartman,Automation,15,15,1
10/11/2021,mbarron,Reporting,17,15,0.882352941
10/11/2021,shorne,Roadmap,14,43,3.071428571
10/11/2021,gcarroll,Account Managment,13,7,0.538461539
10/11/2021,shorne,Task Creation,17,15,0.882352941
10/11/2021,ofrye,Saga Creation,15,31,2.066666667
11/11/2021,swise,Automation,14,12,0.857142857
11/11/2021,agardner,Account Managment,13,17,1.307692308
11/11/2021,ahanna,Reporting,17,33,1.941176471
11/11/2021,eberry,Saga Creation,13,35,2.692307692
11/11/2021,rconway,Task Creation,15,26,1.733333333
11/11/2021,zmack,Roadmap,14,54,3.857142857
12/11/2021,ecoleman,Automation,15,6,0.4
12/11/2021,ewaller,Task Creation,14,29,2.071428571
12/11/2021,rrobles,Roadmap,13,54,4.153846154
12/11/2021,acox,Saga Creation,13,21,1.615384615
12/11/2021,ehodges,Account Managment,13,18,1.384615385
12/11/2021,akeller,Reporting,14,21,1.5
13/11/2021,gcarroll,Account Managment,14,5,0.357142857
13/11/2021,skelly,Automation,15,11,0.733333333
13/11/2021,ncooke,Saga Creation,13,20,1.538461538
13/11/2021,wharvey,Reporting,15,20,1.333333333
13/11/2021,shumphrey,Task Creation,16,18,1.125
13/11/2021,bedwards,Roadmap,16,47,2.9375
14/11/2021,mgonzalez,Account Managment,13,17,1.307692308
14/11/2021,jbeasley,Task Creation,16,20,1.25
14/11/2021,ahernandez,Reporting,14,34,2.428571429
14/11/2021,tosborne,Roadmap,14,45,3.214285714
14/11/2021,sshepard,Automation,13,17,1.307692308
15/11/2021,ofrye,Saga Creation,15,15,1
15/11/2021,evega,Task Creation,15,23,1.533333333
15/11/2021,dbriggs,Account Managment,13,5,0.384615385
15/11/2021,gcarroll,Automation,16,10,0.625
16/11/2021,awoodward,Roadmap,14,41,2.928571429
16/11/2021,evega,Account Managment,16,9,0.5625
16/11/2021,jhuang,Automation,14,16,1.142857143
16/11/2021,rrobles,Reporting,14,31,2.214285714
16/11/2021,amurphy,Task Creation,16,14,0.875
17/11/2021,bcastaneda,Saga Creation,17,21,1.235294118
17/11/2021,shumphrey,Roadmap,14,46,3.285714286
17/11/2021,kashley,Account Managment,15,21,1.4
17/11/2021,bwise,Automation,13,13,1
18/11/2021,chenson,Saga Creation,14,29,2.071428571
18/11/2021,mforbes,Automation,15,13,0.866666667
18/11/2021,tduffy,Roadmap,13,51,3.923076923
18/11/2021,zhodges,Account Managment,17,14,0.823529412
18/11/2021,acombs,Reporting,13,19,1.461538462
18/11/2021,bhensley,Task Creation,15,20,1.333333333
19/11/2021,edillon,Saga Creation,16,28,1.75
19/11/2021,edillon,Reporting,14,35,2.5
19/11/2021,bparker,Roadmap,14,53,3.785714286
19/11/2021,mstephens,Automation,14,19,1.357142857
19/11/2021,ncooke,Account Managment,13,22,1.692307692
20/11/2021,eberry,Automation,15,5,0.333333333
20/11/2021,shumphrey,Task Creation,13,24,1.846153846
20/11/2021,ahanna,Roadmap,13,41,3.153846154
20/11/2021,hjames,Reporting,15,20,1.333333333
20/11/2021,acox,Saga Creation,15,35,2.333333333
21/11/2021,bedwards,Reporting,15,22,1.466666667
21/11/2021,mbarron,Saga Creation,16,18,1.125
21/11/2021,jbeasley,Roadmap,14,54,3.857142857
22/11/2021,rherman,Account Managment,13,21,1.615384615
22/11/2021,agardner,Task Creation,14,13,0.928571429
22/11/2021,ecampos,Saga Creation,13,25,1.923076923
22/11/2021,ecampos,Roadmap,16,52,3.25
22/11/2021,dbell,Reporting,17,16,0.941176471
22/11/2021,jhansen,Automation,14,16,1.142857143
23/11/2021,kgalloway,Roadmap,15,46,3.066666667
23/11/2021,tosborne,Automation,13,6,0.461538462
23/11/2021,kkane,Task Creation,16,15,0.9375
23/11/2021,kflowers,Reporting,16,23,1.4375
23/11/2021,kreese,Account Managment,16,18,1.125
24/11/2021,dbell,Task Creation,15,22,1.466666667
24/11/2021,bcastaneda,Roadmap,16,44,2.75
24/11/2021,mkelley,Reporting,15,33,2.2
24/11/2021,fsexton,Account Managment,17,7,0.411764706
24/11/2021,slarson,Automation,17,8,0.470588235
24/11/2021,kflowers,Saga Creation,13,35,2.692307692
25/11/2021,tosborne,Reporting,14,31,2.214285714
25/11/2021,sfox,Saga Creation,17,33,1.941176471
25/11/2021,gcarroll,Account Managment,15,23,1.533333333
25/11/2021,swise,Task Creation,14,16,1.142857143
25/11/2021,nphillips,Roadmap,14,60,4.285714286
25/11/2021,amurphy,Automation,14,6,0.428571429
26/11/2021,acox,Saga Creation,13,34,2.615384615
26/11/2021,ecampos,Roadmap,14,52,3.714285714
26/11/2021,acombs,Automation,13,0,0
26/11/2021,edillon,Account Managment,14,21,1.5
26/11/2021,prubio,Reporting,15,23,1.533333333
27/11/2021,evega,Saga Creation,14,17,1.214285714
27/11/2021,dbriggs,Automation,13,18,1.384615385
27/11/2021,evega,Reporting,17,18,1.058823529
27/11/2021,evega,Account Managment,13,21,1.615384615
28/11/2021,oherman,Automation,14,5,0.357142857
28/11/2021,acombs,Task Creation,15,29,1.933333333
28/11/2021,kcarr,Saga Creation,13,21,1.615384615
28/11/2021,acox,Roadmap,13,41,3.153846154
28/11/2021,shorne,Reporting,17,16,0.941176471
29/11/2021,amcintyre,Account Managment,16,24,1.5
29/11/2021,bcastaneda,Task Creation,13,17,1.307692308
29/11/2021,afuentes,Saga Creation,16,25,1.5625
29/11/2021,ehodges,Reporting,15,30,2
29/11/2021,chenson,Automation,15,6,0.4
29/11/2021,edillon,Roadmap,17,40,2.352941176
30/11/2021,awoodward,Account Managment,16,7,0.4375
30/11/2021,ablackwell,Automation,13,2,0.153846154
30/11/2021,skelly,Reporting,13,20,1.538461538
01/12/2021,jgreen,Automation,14,18,1.285714286
01/12/2021,evega,Saga Creation,6,31,5.166666667
01/12/2021,mforbes,Account Managment,3,10,3.333333333
01/12/2021,mbarron,Task Creation,16,16,1
01/12/2021,alara,Reporting,4,25,6.25
01/12/2021,tduffy,Roadmap,5,50,10
02/12/2021,kdurham,Reporting,5,20,4
02/12/2021,swise,Roadmap,3,52,17.33333333
02/12/2021,sfox,Automation,17,5,0.294117647
02/12/2021,aortega,Saga Creation,3,21,7
02/12/2021,jnicholson,Account Managment,7,22,3.142857143
02/12/2021,tosborne,Task Creation,16,19,1.1875
03/12/2021,alara,Roadmap,7,47,6.714285714
03/12/2021,bwise,Saga Creation,3,31,10.33333333
03/12/2021,ecampos,Reporting,3,21,7
03/12/2021,dbriggs,Account Managment,5,8,1.6
03/12/2021,yfriedman,Task Creation,15,12,0.8
03/12/2021,prubio,Automation,17,3,0.176470588
04/12/2021,nlane,Task Creation,17,28,1.647058824
04/12/2021,rcalhoun,Automation,15,14,0.933333333
04/12/2021,bhensley,Account Managment,7,11,1.571428571
04/12/2021,mkelley,Reporting,7,21,3
04/12/2021,lbuck,Saga Creation,4,28,7
04/12/2021,evega,Roadmap,4,43,10.75
05/12/2021,ecampos,Account Managment,7,7,1
05/12/2021,akeller,Reporting,7,26,3.714285714
05/12/2021,evilla,Task Creation,16,10,0.625
06/12/2021,kdurham,Automation,16,1,0.0625
06/12/2021,qwyatt,Account Managment,4,20,5
06/12/2021,zhodges,Task Creation,14,22,1.571428571
06/12/2021,dbell,Roadmap,3,51,17
06/12/2021,evilla,Reporting,5,25,5
07/12/2021,prubio,Account Managment,3,7,2.333333333
07/12/2021,kkane,Roadmap,7,44,6.285714286
07/12/2021,mforbes,Reporting,6,15,2.5
07/12/2021,mbarron,Task Creation,14,22,1.571428571
08/12/2021,amurphy,Automation,16,17,1.0625
08/12/2021,dbriggs,Reporting,6,17,2.833333333
08/12/2021,jbarajas,Account Managment,4,25,6.25
08/12/2021,jgreen,Task Creation,14,10,0.714285714
09/12/2021,akeller,Roadmap,6,51,8.5
09/12/2021,kcarr,Reporting,6,15,2.5
09/12/2021,bhensley,Task Creation,16,26,1.625
09/12/2021,trusso,Automation,13,19,1.461538462
09/12/2021,shartman,Account Managment,3,21,7
09/12/2021,amcintyre,Saga Creation,3,23,7.666666667
10/12/2021,prubio,Roadmap,4,60,15
10/12/2021,twright,Task Creation,14,10,0.714285714
10/12/2021,hjames,Saga Creation,7,15,2.142857143
10/12/2021,mstephens,Account Managment,4,11,2.75
10/12/2021,yfriedman,Reporting,7,33,4.714285714
10/12/2021,awoodward,Automation,15,8,0.533333333
11/12/2021,bparker,Account Managment,5,20,4
11/12/2021,nphillips,Task Creation,15,15,1
11/12/2021,slarson,Roadmap,5,53,10.6
11/12/2021,bwise,Automation,13,14,1.076923077
11/12/2021,chenson,Saga Creation,4,16,4
12/12/2021,dhays,Saga Creation,7,27,3.857142857
12/12/2021,akeller,Roadmap,3,41,13.66666667
12/12/2021,bhensley,Automation,15,16,1.066666667
12/12/2021,amcintyre,Account Managment,5,21,4.2
12/12/2021,eberry,Task Creation,16,21,1.3125
12/12/2021,kreese,Reporting,4,35,8.75
13/12/2021,trusso,Automation,14,13,0.928571429
13/12/2021,kkane,Roadmap,7,48,6.857142857
13/12/2021,chodge,Reporting,3,26,8.666666667
14/12/2021,jbeasley,Saga Creation,3,31,10.33333333
14/12/2021,evega,Automation,14,9,0.642857143
14/12/2021,alara,Roadmap,4,52,13
14/12/2021,slarson,Reporting,5,30,6
14/12/2021,lbuck,Account Managment,7,19,2.714285714
15/12/2021,ggiles,Roadmap,6,40,6.666666667
15/12/2021,chenson,Reporting,6,33,5.5
15/12/2021,kdurham,Account Managment,3,14,4.666666667
15/12/2021,trusso,Task Creation,14,16,1.142857143
15/12/2021,mbarron,Saga Creation,4,29,7.25
15/12/2021,alara,Automation,16,0,0
16/12/2021,ofrye,Saga Creation,4,28,7
16/12/2021,nclarke,Automation,17,2,0.117647059
16/12/2021,dbenton,Task Creation,14,30,2.142857143
16/12/2021,tosborne,Reporting,3,31,10.33333333
17/12/2021,ofrye,Account Managment,5,9,1.8
17/12/2021,ipierce,Automation,13,2,0.153846154
17/12/2021,agardner,Reporting,5,27,5.4
17/12/2021,nphillips,Roadmap,6,41,6.833333333
17/12/2021,bedwards,Task Creation,17,11,0.647058824
17/12/2021,ahanna,Saga Creation,7,22,3.142857143
18/12/2021,edillon,Automation,13,13,1
18/12/2021,nphillips,Account Managment,4,16,4
18/12/2021,kwalter,Task Creation,13,11,0.846153846
18/12/2021,prubio,Roadmap,4,49,12.25
19/12/2021,evega,Automation,13,0,0
19/12/2021,tduffy,Saga Creation,4,18,4.5
19/12/2021,evega,Roadmap,5,58,11.6
19/12/2021,afuentes,Account Managment,6,12,2
19/12/2021,agardner,Task Creation,15,17,1.133333333
20/12/2021,ahernandez,Task Creation,13,14,1.076923077
20/12/2021,bedwards,Reporting,3,30,10
20/12/2021,lwheeler,Account Managment,6,18,3
20/12/2021,jnicholson,Saga Creation,7,30,4.285714286
20/12/2021,mmayer,Automation,15,2,0.133333333
20/12/2021,cstuart,Roadmap,3,60,20
21/12/2021,jhuang,Automation,15,11,0.733333333
21/12/2021,prubio,Account Managment,3,25,8.333333333
21/12/2021,evega,Task Creation,14,11,0.785714286
21/12/2021,bwise,Saga Creation,7,32,4.571428571
22/12/2021,kalvarado,Reporting,6,33,5.5
22/12/2021,mmayer,Account Managment,7,25,3.571428571
22/12/2021,jhuang,Saga Creation,7,17,2.428571429
23/12/2021,soneill,Reporting,6,26,4.333333333
23/12/2021,bwise,Task Creation,17,23,1.352941176
23/12/2021,rherman,Saga Creation,7,24,3.428571429
23/12/2021,mbarron,Automation,17,3,0.176470588
23/12/2021,aortega,Roadmap,4,55,13.75
23/12/2021,oherman,Account Managment,4,16,4
24/12/2021,shartman,Account Managment,3,7,2.333333333
24/12/2021,jhansen,Roadmap,6,43,7.166666667
24/12/2021,aosborn,Task Creation,13,24,1.846153846
24/12/2021,hjames,Saga Creation,7,23,3.285714286
24/12/2021,mkelley,Reporting,4,26,6.5
24/12/2021,zmack,Automation,14,2,0.142857143
25/12/2021,dbenton,Roadmap,6,44,7.333333333
25/12/2021,mbarron,Account Managment,5,12,2.4
25/12/2021,qwyatt,Reporting,7,33,4.714285714
25/12/2021,ggiles,Task Creation,15,18,1.2
25/12/2021,kgalloway,Automation,16,11,0.6875
26/12/2021,shartman,Roadmap,6,58,9.666666667
26/12/2021,ahanna,Task Creation,16,29,1.8125
26/12/2021,sferguson,Account Managment,3,14,4.666666667
26/12/2021,kvilla,Reporting,4,26,6.5
26/12/2021,bparker,Saga Creation,4,28,7
26/12/2021,fsexton,Automation,16,16,1
27/12/2021,dhays,Saga Creation,7,33,4.714285714
27/12/2021,rconway,Reporting,7,24,3.428571429
27/12/2021,jnicholson,Task Creation,17,26,1.529411765
27/12/2021,kgalloway,Automation,14,17,1.214285714
27/12/2021,cstuart,Account Managment,3,14,4.666666667
27/12/2021,jnicholson,Roadmap,6,43,7.166666667
28/12/2021,lbuck,Automation,16,16,1
28/12/2021,shumphrey,Task Creation,15,26,1.733333333
28/12/2021,lwheeler,Saga Creation,3,24,8
28/12/2021,zhodges,Reporting,3,29,9.666666667
28/12/2021,acox,Roadmap,7,44,6.285714286
29/12/2021,akeller,Roadmap,3,59,19.66666667
29/12/2021,bedwards,Task Creation,14,27,1.928571429
29/12/2021,mbarron,Saga Creation,7,18,2.571428571
29/12/2021,ggiles,Account Managment,3,5,1.666666667
30/12/2021,mmayer,Automation,17,14,0.823529412
30/12/2021,cpetersen,Account Managment,7,20,2.857142857
30/12/2021,nclarke,Roadmap,7,41,5.857142857
30/12/2021,fsexton,Task Creation,15,10,0.666666667
30/12/2021,bedwards,Saga Creation,7,17,2.428571429
30/12/2021,rcalhoun,Reporting,7,28,4
31/12/2021,kgalloway,Roadmap,6,40,6.666666667
31/12/2021,jnicholson,Account Managment,4,18,4.5
31/12/2021,shumphrey,Task Creation,13,28,2.153846154
31/12/2021,bwise,Saga Creation,3,32,10.66666667
01/01/2022,dbriggs,Saga Creation,16,30,1.875
01/01/2022,acombs,Account Managment,16,15,0.9375
01/01/2022,aosborn,Task Creation,13,22,1.692307692
01/01/2022,dhays,Roadmap,14,55,3.928571429
01/01/2022,tduffy,Reporting,15,23,1.533333333
01/01/2022,gcarroll,Automation,14,15,1.071428571
02/01/2022,sfox,Account Managment,14,16,1.142857143
02/01/2022,jhuang,Saga Creation,17,21,1.235294118
02/01/2022,fsexton,Task Creation,15,10,0.666666667
02/01/2022,ofrye,Automation,17,3,0.176470588
02/01/2022,chenson,Reporting,16,19,1.1875
02/01/2022,soneill,Roadmap,14,43,3.071428571
03/01/2022,agardner,Saga Creation,17,21,1.235294118
03/01/2022,nclarke,Account Managment,15,21,1.4
03/01/2022,bcastaneda,Task Creation,14,26,1.857142857
03/01/2022,lbuck,Reporting,14,25,1.785714286
03/01/2022,mstephens,Roadmap,17,50,2.941176471
04/01/2022,bhensley,Account Managment,17,5,0.294117647
04/01/2022,mkelley,Saga Creation,17,31,1.823529412
04/01/2022,awoodward,Roadmap,16,44,2.75
04/01/2022,kkane,Task Creation,14,10,0.714285714
04/01/2022,lbuck,Reporting,14,22,1.571428571
04/01/2022,ecampos,Automation,15,4,0.266666667
05/01/2022,edillon,Task Creation,14,11,0.785714286
05/01/2022,kkane,Account Managment,15,21,1.4
05/01/2022,bwise,Automation,15,16,1.066666667
05/01/2022,ewaller,Reporting,17,34,2
05/01/2022,hjames,Saga Creation,16,19,1.1875
05/01/2022,chenson,Roadmap,13,59,4.538461538
06/01/2022,cpetersen,Roadmap,17,50,2.941176471
06/01/2022,aortega,Account Managment,17,19,1.117647059
06/01/2022,nphillips,Saga Creation,16,30,1.875
06/01/2022,evega,Reporting,17,20,1.176470588
06/01/2022,jhansen,Automation,14,4,0.285714286
07/01/2022,prubio,Saga Creation,16,33,2.0625
07/01/2022,cstuart,Roadmap,17,53,3.117647059
07/01/2022,cvillarreal,Automation,16,18,1.125
07/01/2022,sferguson,Reporting,13,20,1.538461538
08/01/2022,cpetersen,Reporting,16,31,1.9375
08/01/2022,shardin,Task Creation,17,19,1.117647059
08/01/2022,acox,Roadmap,14,58,4.142857143
08/01/2022,amcintyre,Automation,16,13,0.8125
08/01/2022,cdudley,Saga Creation,16,27,1.6875
08/01/2022,cpetersen,Account Managment,14,16,1.142857143
09/01/2022,ipierce,Automation,17,6,0.352941177
09/01/2022,ipierce,Roadmap,13,45,3.461538462
09/01/2022,nblair,Account Managment,13,19,1.461538462
09/01/2022,afuentes,Reporting,14,15,1.071428571
09/01/2022,chodge,Task Creation,16,18,1.125
10/01/2022,jbarajas,Account Managment,13,20,1.538461538
10/01/2022,dbell,Roadmap,15,49,3.266666667
10/01/2022,shumphrey,Task Creation,17,15,0.882352941
10/01/2022,acombs,Saga Creation,15,22,1.466666667
10/01/2022,mmayer,Reporting,17,25,1.470588235
11/01/2022,dbell,Saga Creation,17,28,1.647058824
11/01/2022,ggiles,Task Creation,15,16,1.066666667
11/01/2022,bparker,Reporting,14,33,2.357142857
11/01/2022,ofrye,Automation,13,19,1.461538462
11/01/2022,zhodges,Account Managment,16,9,0.5625
11/01/2022,hjames,Roadmap,15,56,3.733333333
12/01/2022,amcintyre,Reporting,17,32,1.882352941
12/01/2022,rcalhoun,Task Creation,17,10,0.588235294
12/01/2022,ggiles,Automation,16,17,1.0625
12/01/2022,dbriggs,Saga Creation,14,18,1.285714286
12/01/2022,alara,Account Managment,17,25,1.470588235
13/01/2022,mmayer,Automation,14,4,0.285714286
13/01/2022,mkelley,Saga Creation,16,32,2
14/01/2022,prubio,Automation,17,18,1.058823529
14/01/2022,jhansen,Account Managment,17,24,1.411764706
14/01/2022,shumphrey,Reporting,13,22,1.692307692
14/01/2022,wharvey,Task Creation,17,22,1.294117647
14/01/2022,rcalhoun,Roadmap,14,43,3.071428571
14/01/2022,amcintyre,Saga Creation,16,18,1.125
15/01/2022,wharvey,Saga Creation,13,25,1.923076923
15/01/2022,ahanna,Reporting,17,19,1.117647059
15/01/2022,nblair,Automation,13,16,1.230769231
15/01/2022,shumphrey,Task Creation,16,30,1.875
15/01/2022,swise,Roadmap,13,58,4.461538462
16/01/2022,jhuang,Saga Creation,13,29,2.230769231
16/01/2022,kgalloway,Account Managment,16,7,0.4375
16/01/2022,ewaller,Task Creation,15,27,1.8
16/01/2022,twright,Reporting,17,15,0.882352941
16/01/2022,kalvarado,Automation,15,4,0.266666667
17/01/2022,kalvarado,Reporting,14,26,1.857142857
17/01/2022,awoodward,Saga Creation,14,32,2.285714286
17/01/2022,akeller,Account Managment,15,21,1.4
17/01/2022,mstephens,Task Creation,13,26,2
17/01/2022,trusso,Automation,17,1,0.058823529
18/01/2022,nclarke,Account Managment,17,11,0.647058824
18/01/2022,mbarron,Task Creation,13,12,0.923076923
18/01/2022,bparker,Saga Creation,14,21,1.5
18/01/2022,bwise,Roadmap,14,54,3.857142857
18/01/2022,yfriedman,Automation,13,0,0
19/01/2022,tduffy,Saga Creation,16,33,2.0625
19/01/2022,ahernandez,Task Creation,16,13,0.8125
19/01/2022,acox,Account Managment,15,25,1.666666667
19/01/2022,soneill,Reporting,13,26,2
20/01/2022,mgonzalez,Account Managment,16,22,1.375
20/01/2022,shartman,Task Creation,15,29,1.933333333
20/01/2022,alara,Automation,16,11,0.6875
20/01/2022,rcalhoun,Saga Creation,17,30,1.764705882
21/01/2022,kashley,Task Creation,16,29,1.8125
21/01/2022,chenson,Automation,15,2,0.133333333
21/01/2022,ahanna,Account Managment,15,15,1
21/01/2022,bparker,Roadmap,15,60,4
21/01/2022,jnicholson,Reporting,16,32,2
21/01/2022,bedwards,Saga Creation,14,25,1.785714286
22/01/2022,swise,Roadmap,15,49,3.266666667
22/01/2022,greilly,Reporting,14,27,1.928571429
22/01/2022,mkelley,Automation,17,18,1.058823529
22/01/2022,chenson,Account Managment,13,17,1.307692308
22/01/2022,ewaller,Task Creation,15,26,1.733333333
23/01/2022,mstephens,Automation,15,2,0.133333333
23/01/2022,mgonzalez,Saga Creation,14,28,2
23/01/2022,kdurham,Reporting,17,26,1.529411765
23/01/2022,kalvarado,Account Managment,14,20,1.428571429
23/01/2022,prubio,Roadmap,13,49,3.769230769
24/01/2022,greilly,Saga Creation,16,20,1.25
24/01/2022,aortega,Roadmap,15,47,3.133333333
24/01/2022,dbenton,Task Creation,14,19,1.357142857
24/01/2022,qwyatt,Reporting,17,33,1.941176471
24/01/2022,mmayer,Account Managment,15,13,0.866666667
24/01/2022,ablackwell,Automation,17,10,0.588235294
25/01/2022,lwheeler,Saga Creation,14,22,1.571428571
25/01/2022,amcintyre,Roadmap,17,59,3.470588235
25/01/2022,ecoleman,Task Creation,15,16,1.066666667
25/01/2022,ofrye,Reporting,17,18,1.058823529
25/01/2022,sshepard,Account Managment,15,19,1.266666667
25/01/2022,aosborn,Automation,14,8,0.571428571
26/01/2022,acombs,Account Managment,17,8,0.470588235
26/01/2022,yfriedman,Automation,17,6,0.352941177
26/01/2022,tosborne,Roadmap,17,43,2.529411765
26/01/2022,sfox,Saga Creation,13,35,2.692307692
26/01/2022,rherman,Task Creation,13,21,1.615384615
26/01/2022,dhays,Reporting,14,26,1.857142857
27/01/2022,tosborne,Task Creation,16,19,1.1875
27/01/2022,dhays,Saga Creation,17,20,1.176470588
27/01/2022,nclarke,Roadmap,16,48,3
27/01/2022,lwheeler,Reporting,17,35,2.058823529
27/01/2022,prubio,Account Managment,16,21,1.3125
27/01/2022,bcastaneda,Automation,15,16,1.066666667
28/01/2022,cdudley,Account Managment,15,17,1.133333333
28/01/2022,amurphy,Saga Creation,16,21,1.3125
28/01/2022,ipierce,Roadmap,13,59,4.538461538
28/01/2022,gcarroll,Reporting,16,31,1.9375
28/01/2022,jbeasley,Automation,17,6,0.352941177
28/01/2022,zhodges,Task Creation,13,28,2.153846154
29/01/2022,rcalhoun,Reporting,16,29,1.8125
29/01/2022,chodge,Saga Creation,14,15,1.071428571
29/01/2022,bparker,Task Creation,14,21,1.5
29/01/2022,evega,Account Managment,15,8,0.533333333
29/01/2022,evega,Roadmap,17,47,2.764705882
30/01/2022,mgonzalez,Task Creation,17,21,1.235294118
30/01/2022,shartman,Account Managment,13,24,1.846153846
30/01/2022,jbeasley,Roadmap,16,57,3.5625
30/01/2022,rherman,Reporting,15,19,1.266666667
30/01/2022,jhansen,Automation,13,4,0.307692308
31/01/2022,ecampos,Roadmap,16,56,3.5
31/01/2022,cvillarreal,Automation,15,12,0.8
31/01/2022,hjames,Saga Creation,15,17,1.133333333
31/01/2022,amcintyre,Reporting,14,22,1.571428571
01/02/2022,sferguson,Saga Creation,17,15,0.882352941
01/02/2022,akeller,Automation,15,13,0.866666667
01/02/2022,afuentes,Reporting,15,30,2
01/02/2022,cvillarreal,Task Creation,13,27,2.076923077
01/02/2022,wharvey,Account Managment,16,23,1.4375
01/02/2022,ggiles,Roadmap,14,47,3.357142857
02/02/2022,dhays,Task Creation,15,27,1.8
02/02/2022,acombs,Automation,17,3,0.176470588
02/02/2022,mstephens,Roadmap,15,41,2.733333333
02/02/2022,cvillarreal,Account Managment,13,14,1.076923077
02/02/2022,alara,Saga Creation,17,29,1.705882353
03/02/2022,cdudley,Task Creation,13,26,2
03/02/2022,ggiles,Account Managment,14,9,0.642857143
03/02/2022,shardin,Roadmap,15,55,3.666666667
03/02/2022,sshepard,Reporting,14,35,2.5
03/02/2022,hjames,Saga Creation,16,25,1.5625
04/02/2022,ofrye,Roadmap,13,56,4.307692308
04/02/2022,rrobles,Reporting,14,31,2.214285714
04/02/2022,trusso,Automation,13,15,1.153846154
04/02/2022,cstuart,Task Creation,13,16,1.230769231
04/02/2022,ahernandez,Saga Creation,16,27,1.6875
05/02/2022,dhays,Reporting,15,18,1.2
05/02/2022,ofrye,Roadmap,15,56,3.733333333
05/02/2022,nblair,Automation,13,5,0.384615385
05/02/2022,bcastaneda,Account Managment,13,19,1.461538462
06/02/2022,evega,Saga Creation,14,21,1.5
06/02/2022,kashley,Task Creation,16,13,0.8125
06/02/2022,amurphy,Reporting,17,32,1.882352941
06/02/2022,nlane,Account Managment,16,8,0.5
06/02/2022,shardin,Roadmap,14,49,3.5
07/02/2022,rrobles,Automation,17,3,0.176470588
07/02/2022,ablackwell,Saga Creation,16,23,1.4375
07/02/2022,sshepard,Task Creation,15,27,1.8
07/02/2022,kreese,Roadmap,17,56,3.294117647
07/02/2022,chodge,Account Managment,13,25,1.923076923
08/02/2022,ecampos,Automation,15,13,0.866666667
08/02/2022,jnicholson,Saga Creation,17,31,1.823529412
08/02/2022,fsexton,Account Managment,16,6,0.375
08/02/2022,alara,Reporting,15,25,1.666666667
08/02/2022,jnicholson,Task Creation,16,20,1.25
09/02/2022,ablackwell,Task Creation,14,12,0.857142857
09/02/2022,chenson,Automation,16,12,0.75
09/02/2022,kcarr,Account Managment,14,14,1
09/02/2022,eberry,Saga Creation,17,15,0.882352941
10/02/2022,wharvey,Reporting,14,18,1.285714286
10/02/2022,jbarajas,Automation,16,0,0
10/02/2022,kkane,Roadmap,13,58,4.461538462
10/02/2022,yfriedman,Task Creation,14,23,1.642857143
10/02/2022,chenson,Account Managment,16,10,0.625
11/02/2022,kkane,Account Managment,15,17,1.133333333
11/02/2022,dbenton,Automation,13,3,0.230769231
11/02/2022,kdurham,Reporting,13,24,1.846153846
11/02/2022,eberry,Task Creation,16,27,1.6875
11/02/2022,mmayer,Roadmap,13,56,4.307692308
11/02/2022,aortega,Saga Creation,15,27,1.8
12/02/2022,evega,Account Managment,14,22,1.571428571
12/02/2022,acox,Roadmap,13,49,3.769230769
12/02/2022,jhuang,Automation,14,2,0.142857143
12/02/2022,rrobles,Reporting,14,17,1.214285714
12/02/2022,yfriedman,Task Creation,16,26,1.625
12/02/2022,kalvarado,Saga Creation,17,19,1.117647059
13/02/2022,greilly,Account Managment,16,18,1.125
13/02/2022,trusso,Task Creation,14,18,1.285714286
13/02/2022,dbriggs,Saga Creation,15,29,1.933333333
13/02/2022,tduffy,Automation,17,8,0.470588235
13/02/2022,kwalter,Roadmap,15,47,3.133333333
13/02/2022,hjames,Reporting,15,28,1.866666667
14/02/2022,jbarajas,Saga Creation,16,24,1.5
14/02/2022,sferguson,Reporting,15,24,1.6
14/02/2022,ecoleman,Account Managment,14,11,0.785714286
14/02/2022,tosborne,Roadmap,15,49,3.266666667
14/02/2022,greilly,Automation,14,11,0.785714286
14/02/2022,rconway,Task Creation,16,29,1.8125
15/02/2022,soneill,Reporting,15,19,1.266666667
15/02/2022,lwheeler,Roadmap,16,58,3.625
15/02/2022,kalvarado,Saga Creation,15,30,2
15/02/2022,kalvarado,Automation,14,12,0.857142857
16/02/2022,jnicholson,Saga Creation,13,24,1.846153846
16/02/2022,ahanna,Account Managment,16,11,0.6875
16/02/2022,chenson,Reporting,16,18,1.125
16/02/2022,cstuart,Automation,14,1,0.071428571
16/02/2022,nlane,Task Creation,15,22,1.466666667
16/02/2022,trusso,Roadmap,14,54,3.857142857
17/02/2022,kgalloway,Account Managment,13,24,1.846153846
17/02/2022,awoodward,Roadmap,13,49,3.769230769
17/02/2022,cstuart,Reporting,17,22,1.294117647
17/02/2022,kreese,Task Creation,16,19,1.1875
17/02/2022,jhuang,Saga Creation,15,35,2.333333333
